"","rf_fit_pred_x"
"160737","0"
"160738","0"
"160739","0"
"160740","0"
"160741","0"
"160742","0"
"160743","0"
"160744","0"
"160745","0"
"160746","0"
"160747","0"
"160748","0"
"160749","0"
"160750","0"
"160751","0"
"160752","0"
"160753","1"
"160754","0"
"160755","0"
"160756","0"
"160757","0"
"160758","0"
"160759","1"
"160760","1"
"160761","1"
"160762","1"
"160763","1"
"160764","1"
"160765","1"
"160766","1"
"160767","0"
"160768","0"
"160769","0"
"160770","0"
"160771","0"
"160772","0"
"160773","0"
"160774","0"
"160775","0"
"160776","0"
"160777","0"
"160778","0"
"160779","0"
"160780","1"
"160781","1"
"160782","1"
"160783","1"
"160784","1"
"160785","1"
"160786","1"
"160787","1"
"160788","1"
"160789","1"
"160790","1"
"160791","1"
"160792","1"
"160793","1"
"160794","0"
"160795","0"
"160796","0"
"160797","0"
"160798","0"
"160799","0"
"160800","0"
"160801","0"
"160802","1"
"160803","0"
"160804","1"
"160805","1"
"160806","0"
"160807","0"
"160808","0"
"160809","0"
"160810","0"
"160811","0"
"160812","0"
"160813","0"
"160814","0"
"160815","0"
"160816","0"
"160817","0"
"160818","0"
"160819","0"
"160820","0"
"160821","0"
"160822","1"
"160823","0"
"160824","0"
"160825","0"
"160826","0"
"160827","0"
"160828","0"
"160829","0"
"160830","1"
"160831","0"
"160832","0"
"160833","0"
"160834","0"
"160835","0"
"160836","0"
"160837","0"
"160838","0"
"160839","0"
"160840","0"
"160841","0"
"160842","0"
"160843","0"
"160844","1"
"160845","0"
"160846","0"
"160847","0"
"160848","0"
"160849","0"
"160850","1"
"160851","0"
"160852","0"
"160853","0"
"160854","0"
"160855","0"
"160856","0"
"160857","1"
"160858","1"
"160859","1"
"160860","1"
"160861","0"
"160862","0"
"160863","1"
"160864","1"
"160865","1"
"160866","1"
"160867","1"
"160868","1"
"160869","1"
"160870","0"
"160871","0"
"160872","0"
"160873","0"
"160874","1"
"160875","0"
"160876","1"
"160877","1"
"160878","0"
"160879","0"
"160880","0"
"160881","0"
"160882","0"
"160883","0"
"160884","0"
"160885","0"
"160886","0"
"160887","0"
"160888","0"
"160889","0"
"160890","0"
"160891","0"
"160892","0"
"160893","0"
"160894","0"
"160895","0"
"160896","0"
"160897","0"
"160898","0"
"160899","0"
"160900","0"
"160901","0"
"160902","0"
"160903","0"
"160904","0"
"160905","0"
"160906","0"
"160907","0"
"160908","0"
"160909","0"
"160910","0"
"160911","0"
"160912","0"
"160913","0"
"160914","0"
"160915","0"
"160916","0"
"160917","0"
"160918","0"
"160919","0"
"160920","0"
"160921","0"
"160922","0"
"160923","0"
"160924","0"
"160925","0"
"160926","0"
"160927","0"
"160928","0"
"160929","0"
"160930","0"
"160931","0"
"160932","0"
"160933","0"
"160934","0"
"160935","0"
"160936","0"
"160937","0"
"160938","0"
"160939","0"
"160940","0"
"160941","0"
"160942","0"
"160943","1"
"160944","0"
"160945","0"
"160946","0"
"160947","0"
"160948","1"
"160949","1"
"160950","1"
"160951","1"
"160952","0"
"160953","0"
"160954","0"
"160955","0"
"160956","0"
"160957","0"
"160958","0"
"160959","0"
"160960","0"
"160961","0"
"160962","0"
"160963","0"
"160964","0"
"160965","0"
"160966","0"
"160967","0"
"160968","0"
"160969","0"
"160970","0"
"160971","0"
"160972","0"
"160973","0"
"160974","0"
"160975","0"
"160976","0"
"160977","0"
"160978","0"
"160979","0"
"160980","0"
"160981","0"
"160982","0"
"160983","0"
"160984","0"
"160985","0"
"160986","0"
"160987","0"
"160988","0"
"160989","0"
"160990","0"
"160991","0"
"160992","0"
"160993","1"
"160994","1"
"160995","0"
"160996","0"
"160997","0"
"160998","0"
"160999","0"
"161000","0"
"161001","0"
"161002","0"
"161003","0"
"161004","0"
"161005","0"
"161006","0"
"161007","0"
"161008","0"
"161009","0"
"161010","0"
"161011","0"
"161012","0"
"161013","0"
"161014","0"
"161015","0"
"161016","0"
"161017","0"
"161018","0"
"161019","0"
"161020","0"
"161021","0"
"161022","0"
"161023","0"
"161024","0"
"161025","0"
"161026","0"
"161027","0"
"161028","0"
"161029","0"
"161030","0"
"161031","0"
"161032","0"
"161033","0"
"161034","0"
"161035","0"
"161036","0"
"161037","1"
"161038","1"
"161039","1"
"161040","1"
"161041","1"
"161042","1"
"161043","1"
"161044","1"
"161045","1"
"161046","1"
"161047","1"
"161048","0"
"161049","0"
"161050","0"
"161051","0"
"161052","0"
"161053","0"
"161054","0"
"161055","0"
"161056","0"
"161057","0"
"161058","0"
"161059","0"
"161060","0"
"161061","0"
"161062","0"
"161063","0"
"161064","0"
"161065","0"
"161066","0"
"161067","0"
"161068","0"
"161069","0"
"161070","0"
"161071","0"
"161072","0"
"161073","1"
"161074","1"
"161075","1"
"161076","1"
"161077","1"
"161078","0"
"161079","0"
"161080","1"
"161081","1"
"161082","1"
"161083","1"
"161084","1"
"161085","1"
"161086","1"
"161087","1"
"161088","1"
"161089","1"
"161090","1"
"161091","1"
"161092","1"
"161093","1"
"161094","1"
"161095","0"
"161096","0"
"161097","0"
"161098","0"
"161099","0"
"161100","0"
"161101","0"
"161102","0"
"161103","0"
"161104","0"
"161105","0"
"161106","0"
"161107","0"
"161108","0"
"161109","0"
"161110","0"
"161111","0"
"161112","0"
"161113","0"
"161114","0"
"161115","0"
"161116","0"
"161117","0"
"161118","0"
"161119","0"
"161120","0"
"161121","0"
"161122","0"
"161123","0"
"161124","0"
"161125","1"
"161126","1"
"161127","1"
"161128","1"
"161129","1"
"161130","1"
"161131","0"
"161132","0"
"161133","0"
"161134","0"
"161135","0"
"161136","1"
"161137","0"
"161138","0"
"161139","0"
"161140","1"
"161141","0"
"161142","0"
"161143","0"
"161144","0"
"161145","0"
"161146","0"
"161147","0"
"161148","0"
"161149","0"
"161150","0"
"161151","0"
"161152","0"
"161153","0"
"161154","0"
"161155","0"
"161156","0"
"161157","0"
"161158","0"
"161159","0"
"161160","0"
"161161","0"
"161162","0"
"161163","0"
"161164","0"
"161165","0"
"161166","0"
"161167","1"
"161168","0"
"161169","0"
"161170","0"
"161171","0"
"161172","0"
"161173","0"
"161174","0"
"161175","0"
"161176","0"
"161177","0"
"161178","0"
"161179","0"
"161180","0"
"161181","0"
"161182","0"
"161183","0"
"161184","0"
"161185","0"
"161186","0"
"161187","0"
"161188","0"
"161189","0"
"161190","1"
"161191","0"
"161192","0"
"161193","1"
"161194","0"
"161195","1"
"161196","1"
"161197","1"
"161198","1"
"161199","1"
"161200","1"
"161201","1"
"161202","0"
"161203","1"
"161204","1"
"161205","1"
"161206","1"
"161207","1"
"161208","1"
"161209","0"
"161210","0"
"161211","0"
"161212","0"
"161213","0"
"161214","0"
"161215","0"
"161216","0"
"161217","0"
"161218","0"
"161219","0"
"161220","0"
"161221","0"
"161222","0"
"161223","0"
"161224","0"
"161225","0"
"161226","0"
"161227","0"
"161228","0"
"161229","0"
"161230","0"
"161231","0"
"161232","0"
"161233","0"
"161234","0"
"161235","0"
"161236","0"
"161237","0"
"161238","1"
"161239","0"
"161240","0"
"161241","0"
"161242","0"
"161243","0"
"161244","0"
"161245","0"
"161246","0"
"161247","0"
"161248","0"
"161249","0"
"161250","0"
"161251","0"
"161252","0"
"161253","1"
"161254","0"
"161255","0"
"161256","0"
"161257","0"
"161258","0"
"161259","0"
"161260","0"
"161261","0"
"161262","0"
"161263","0"
"161264","0"
"161265","0"
"161266","0"
"161267","0"
"161268","0"
"161269","1"
"161270","1"
"161271","0"
"161272","0"
"161273","0"
"161274","0"
"161275","0"
"161276","0"
"161277","0"
"161278","0"
"161279","0"
"161280","0"
"161281","0"
"161282","0"
"161283","0"
"161284","0"
"161285","0"
"161286","0"
"161287","0"
"161288","0"
"161289","0"
"161290","0"
"161291","0"
"161292","0"
"161293","0"
"161294","0"
"161295","0"
"161296","0"
"161297","0"
"161298","1"
"161299","0"
"161300","0"
"161301","0"
"161302","1"
"161303","0"
"161304","0"
"161305","0"
"161306","0"
"161307","0"
"161308","0"
"161309","0"
"161310","0"
"161311","0"
"161312","0"
"161313","0"
"161314","0"
"161315","0"
"161316","0"
"161317","0"
"161318","0"
"161319","1"
"161320","1"
"161321","1"
"161322","1"
"161323","0"
"161324","1"
"161325","1"
"161326","1"
"161327","1"
"161328","1"
"161329","0"
"161330","1"
"161331","0"
"161332","0"
"161333","0"
"161334","1"
"161335","0"
"161336","0"
"161337","0"
"161338","0"
"161339","0"
"161340","0"
"161341","0"
"161342","0"
"161343","0"
"161344","0"
"161345","0"
"161346","0"
"161347","0"
"161348","0"
"161349","0"
"161350","0"
"161351","0"
"161352","0"
"161353","0"
"161354","0"
"161355","0"
"161356","0"
"161357","0"
"161358","0"
"161359","0"
"161360","0"
"161361","0"
"161362","0"
"161363","0"
"161364","0"
"161365","0"
"161366","0"
"161367","0"
"161368","0"
"161369","0"
"161370","0"
"161371","0"
"161372","0"
"161373","0"
"161374","0"
"161375","0"
"161376","0"
"161377","0"
"161378","0"
"161379","0"
"161380","0"
"161381","0"
"161382","0"
"161383","0"
"161384","0"
"161385","0"
"161386","0"
"161387","0"
"161388","0"
"161389","0"
"161390","0"
"161391","0"
"161392","0"
"161393","0"
"161394","0"
"161395","0"
"161396","0"
"161397","0"
"161398","0"
"161399","0"
"161400","0"
"161401","0"
"161402","1"
"161403","1"
"161404","1"
"161405","1"
"161406","0"
"161407","0"
"161408","0"
"161409","0"
"161410","0"
"161411","0"
"161412","0"
"161413","0"
"161414","1"
"161415","1"
"161416","1"
"161417","1"
"161418","1"
"161419","1"
"161420","1"
"161421","1"
"161422","1"
"161423","0"
"161424","0"
"161425","0"
"161426","0"
"161427","0"
"161428","0"
"161429","0"
"161430","0"
"161431","0"
"161432","0"
"161433","0"
"161434","0"
"161435","0"
"161436","0"
"161437","0"
"161438","0"
"161439","0"
"161440","0"
"161441","0"
"161442","0"
"161443","0"
"161444","0"
"161445","0"
"161446","0"
"161447","0"
"161448","0"
"161449","0"
"161450","0"
"161451","0"
"161452","1"
"161453","1"
"161454","1"
"161455","1"
"161456","1"
"161457","1"
"161458","1"
"161459","1"
"161460","1"
"161461","1"
"161462","1"
"161463","1"
"161464","1"
"161465","0"
"161466","0"
"161467","1"
"161468","0"
"161469","0"
"161470","0"
"161471","0"
"161472","0"
"161473","1"
"161474","1"
"161475","1"
"161476","1"
"161477","1"
"161478","1"
"161479","1"
"161480","1"
"161481","0"
"161482","1"
"161483","0"
"161484","0"
"161485","1"
"161486","1"
"161487","1"
"161488","1"
"161489","1"
"161490","1"
"161491","1"
"161492","1"
"161493","1"
"161494","1"
"161495","1"
"161496","1"
"161497","1"
"161498","0"
"161499","1"
"161500","1"
"161501","1"
"161502","1"
"161503","1"
"161504","1"
"161505","1"
"161506","1"
"161507","1"
"161508","1"
"161509","1"
"161510","1"
"161511","1"
"161512","1"
"161513","1"
"161514","1"
"161515","1"
"161516","1"
"161517","1"
"161518","1"
"161519","1"
"161520","1"
"161521","1"
"161522","0"
"161523","0"
"161524","0"
"161525","0"
"161526","0"
"161527","0"
"161528","0"
"161529","0"
"161530","1"
"161531","1"
"161532","0"
"161533","0"
"161534","0"
"161535","0"
"161536","0"
"161537","0"
"161538","0"
"161539","1"
"161540","1"
"161541","1"
"161542","1"
"161543","1"
"161544","1"
"161545","1"
"161546","1"
"161547","1"
"161548","0"
"161549","0"
"161550","0"
"161551","0"
"161552","0"
"161553","0"
"161554","0"
"161555","0"
"161556","1"
"161557","1"
"161558","1"
"161559","1"
"161560","1"
"161561","1"
"161562","1"
"161563","1"
"161564","1"
"161565","1"
"161566","1"
"161567","1"
"161568","1"
"161569","0"
"161570","0"
"161571","0"
"161572","1"
"161573","1"
"161574","1"
"161575","1"
"161576","1"
"161577","1"
"161578","1"
"161579","1"
"161580","0"
"161581","1"
"161582","0"
"161583","1"
"161584","1"
"161585","0"
"161586","0"
"161587","1"
"161588","0"
"161589","1"
"161590","1"
"161591","1"
"161592","1"
"161593","1"
"161594","1"
"161595","1"
"161596","1"
"161597","1"
"161598","1"
"161599","1"
"161600","1"
"161601","1"
"161602","1"
"161603","1"
"161604","1"
"161605","1"
"161606","1"
"161607","1"
"161608","1"
"161609","1"
"161610","1"
"161611","1"
"161612","0"
"161613","0"
"161614","0"
"161615","0"
"161616","1"
"161617","1"
"161618","1"
"161619","0"
"161620","0"
"161621","0"
"161622","0"
"161623","0"
"161624","0"
"161625","0"
"161626","0"
"161627","0"
"161628","0"
"161629","0"
"161630","0"
"161631","0"
"161632","0"
"161633","0"
"161634","0"
"161635","0"
"161636","0"
"161637","0"
"161638","0"
"161639","0"
"161640","0"
"161641","0"
"161642","0"
"161643","0"
"161644","0"
"161645","0"
"161646","0"
"161647","0"
"161648","0"
"161649","0"
"161650","0"
"161651","0"
"161652","0"
"161653","0"
"161654","0"
"161655","0"
"161656","0"
"161657","0"
"161658","0"
"161659","0"
"161660","0"
"161661","0"
"161662","0"
"161663","0"
"161664","0"
"161665","0"
"161666","0"
"161667","0"
"161668","0"
"161669","0"
"161670","0"
"161671","1"
"161672","1"
"161673","1"
"161674","0"
"161675","1"
"161676","0"
"161677","0"
"161678","0"
"161679","0"
"161680","1"
"161681","1"
"161682","1"
"161683","0"
"161684","0"
"161685","0"
"161686","0"
"161687","0"
"161688","1"
"161689","1"
"161690","1"
"161691","1"
"161692","1"
"161693","1"
"161694","1"
"161695","1"
"161696","0"
"161697","0"
"161698","0"
"161699","0"
"161700","0"
"161701","0"
"161702","0"
"161703","0"
"161704","0"
"161705","0"
"161706","0"
"161707","0"
"161708","0"
"161709","0"
"161710","0"
"161711","0"
"161712","0"
"161713","1"
"161714","1"
"161715","1"
"161716","1"
"161717","1"
"161718","1"
"161719","1"
"161720","1"
"161721","1"
"161722","1"
"161723","1"
"161724","1"
"161725","1"
"161726","1"
"161727","1"
"161728","1"
"161729","1"
"161730","0"
"161731","0"
"161732","0"
"161733","0"
"161734","0"
"161735","0"
"161736","0"
"161737","0"
"161738","0"
"161739","0"
"161740","0"
"161741","0"
"161742","0"
"161743","0"
"161744","0"
"161745","0"
"161746","0"
"161747","0"
"161748","0"
"161749","0"
"161750","0"
"161751","0"
"161752","0"
"161753","0"
"161754","0"
"161755","0"
"161756","0"
"161757","0"
"161758","0"
"161759","0"
"161760","0"
"161761","0"
"161762","0"
"161763","0"
"161764","0"
"161765","0"
"161766","1"
"161767","1"
"161768","1"
"161769","1"
"161770","1"
"161771","1"
"161772","1"
"161773","1"
"161774","1"
"161775","1"
"161776","0"
"161777","0"
"161778","0"
"161779","0"
"161780","0"
"161781","1"
"161782","1"
"161783","1"
"161784","0"
"161785","1"
"161786","1"
"161787","1"
"161788","1"
"161789","1"
"161790","1"
"161791","1"
"161792","1"
"161793","1"
"161794","1"
"161795","1"
"161796","1"
"161797","0"
"161798","1"
"161799","1"
"161800","1"
"161801","0"
"161802","0"
"161803","0"
"161804","0"
"161805","0"
"161806","0"
"161807","0"
"161808","0"
"161809","0"
"161810","0"
"161811","0"
"161812","0"
"161813","0"
"161814","0"
"161815","1"
"161816","1"
"161817","1"
"161818","0"
"161819","0"
"161820","0"
"161821","0"
"161822","0"
"161823","0"
"161824","0"
"161825","0"
"161826","0"
"161827","1"
"161828","1"
"161829","1"
"161830","1"
"161831","1"
"161832","1"
"161833","1"
"161834","0"
"161835","0"
"161836","0"
"161837","0"
"161838","0"
"161839","0"
"161840","0"
"161841","0"
"161842","0"
"161843","0"
"161844","1"
"161845","1"
"161846","1"
"161847","1"
"161848","1"
"161849","1"
"161850","1"
"161851","1"
"161852","1"
"161853","1"
"161854","1"
"161855","0"
"161856","0"
"161857","0"
"161858","0"
"161859","0"
"161860","0"
"161861","0"
"161862","0"
"161863","0"
"161864","0"
"161865","0"
"161866","0"
"161867","0"
"161868","0"
"161869","0"
"161870","0"
"161871","0"
"161872","0"
"161873","0"
"161874","1"
"161875","0"
"161876","0"
"161877","0"
"161878","0"
"161879","0"
"161880","0"
"161881","0"
"161882","0"
"161883","0"
"161884","0"
"161885","0"
"161886","0"
"161887","0"
"161888","0"
"161889","0"
"161890","0"
"161891","0"
"161892","0"
"161893","0"
"161894","0"
"161895","0"
"161896","0"
"161897","0"
"161898","0"
"161899","0"
"161900","0"
"161901","0"
"161902","0"
"161903","0"
"161904","0"
"161905","0"
"161906","0"
"161907","0"
"161908","0"
"161909","0"
"161910","0"
"161911","1"
"161912","1"
"161913","1"
"161914","1"
"161915","1"
"161916","0"
"161917","1"
"161918","1"
"161919","1"
"161920","1"
"161921","0"
"161922","0"
"161923","0"
"161924","1"
"161925","1"
"161926","1"
"161927","1"
"161928","1"
"161929","0"
"161930","0"
"161931","0"
"161932","0"
"161933","0"
"161934","0"
"161935","0"
"161936","0"
"161937","0"
"161938","0"
"161939","0"
"161940","0"
"161941","0"
"161942","0"
"161943","0"
"161944","0"
"161945","0"
"161946","0"
"161947","0"
"161948","0"
"161949","0"
"161950","0"
"161951","0"
"161952","0"
"161953","1"
